Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,Panamax_lag_1,Supramax_lag_1,Handysize_lag_1,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,Panamax_change_1,Supramax_change_1,Handysize_change_1,Panamax_vs_BDI,Supramax_vs_BDI,Handysize_vs_BDI,Panamax_Supramax_spread,Supramax_Handysize_spread,Panamax_Handysize_spread,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2014-04-23,956.0,939.0,930.0,936.0,1029.0,1316.0,1562.0,828.0,909.0,528.0,960.2857142857144,1167.3,1244.1833333333334,27.80116475816508,204.7214024756189,202.08133046945045,17.0,20.0,-73.0,-360.0,0.0181043663471778,0.0213675213675212,-0.0709426627793974,-0.2735562310030395,-4.285714285714448,-211.29999999999995,-288.1833333333334,-0.181016019874925,-0.2316244926390805,0.1753802813977717,0.1624208627904117,16.0,1.0,-5.0,0.8661087866108786,0.950836820083682,0.5523012552301255,-81.0,381.0,300.0,4,2,2,0.8660254037844387,-0.4999999999999998,1017.0
2014-04-24,962.0,956.0,939.0,930.0,1002.0,1273.0,1580.0,840.0,911.0,524.0,954.5714285714286,1136.5,1240.6,21.10179410125198,185.0756602041588,205.17534460531027,6.0,32.0,-40.0,-311.0,0.0062761506276149,0.0344086021505376,-0.0399201596806386,-0.244304791830322,7.428571428571445,-174.5,-278.5999999999999,-0.1535415750109987,-0.2245687570530388,0.1628470393349395,0.1653839630866599,12.0,2.0,-4.0,0.8731808731808732,0.946985446985447,0.5446985446985447,-71.0,387.0,316.0,4,2,3,0.8660254037844387,-0.4999999999999998,1017.0
2014-04-25,967.0,962.0,956.0,939.0,989.0,1235.0,1453.0,852.0,909.0,520.0,951.4285714285714,1110.05,1237.5833333333333,16.18494303228534,168.00766743156282,207.87278473330247,5.0,28.0,-22.0,-268.0,0.0051975051975052,0.0298189563365283,-0.0222446916076844,-0.2170040485829959,15.571428571428555,-143.04999999999995,-270.58333333333326,-0.1288680690059006,-0.2186384755235337,0.1513514413148622,0.1679666969766096,12.0,-2.0,-4.0,0.8810754912099276,0.940020682523268,0.5377456049638056,-57.0,389.0,332.0,4,2,4,0.8660254037844387,-0.4999999999999998,1022.0
2014-04-28,961.0,967.0,962.0,956.0,970.0,1205.0,1468.0,864.0,912.0,517.0,950.1428571428572,1087.5,1234.8166666666666,14.758371313104773,155.11913927180652,210.45813559035395,-6.0,5.0,-9.0,-244.0,-0.0062047569803516,0.0052301255230124,-0.0092783505154638,-0.2024896265560165,10.857142857142776,-126.5,-273.8166666666666,-0.1163218390804597,-0.2217468180161697,0.1426382889855692,0.1704367468237017,12.0,3.0,-3.0,0.899063475546306,0.9490114464099896,0.5379812695109261,-48.0,395.0,347.0,4,2,0,0.8660254037844387,-0.4999999999999998,1022.0
2014-04-29,949.0,961.0,967.0,962.0,936.0,1186.0,1477.0,868.0,916.0,517.0,952.0,1066.3,1232.1333333333334,13.44123010265815,142.50765445740916,213.08647617268736,-12.0,-13.0,13.0,-237.0,-0.0124869927159209,-0.0135135135135134,0.0138888888888888,-0.1998313659359191,-3.0,-117.29999999999995,-283.13333333333344,-0.110006564756635,-0.2297911481441403,0.1336468671644088,0.1729410855205232,4.0,4.0,0.0,0.9146469968387776,0.96522655426765,0.5447839831401475,-48.0,399.0,351.0,4,2,1,0.8660254037844387,-0.4999999999999998,1008.0
2014-04-30,943.0,949.0,961.0,967.0,930.0,1098.0,1481.0,872.0,922.0,515.0,953.8571428571428,1045.35,1229.6333333333334,10.463087043607835,126.66710410822049,215.6114652675315,-6.0,-24.0,13.0,-155.0,-0.006322444678609,-0.0248190279214064,0.0139784946236558,-0.1411657559198542,-10.857142857142776,-102.34999999999992,-286.63333333333344,-0.0979097909790978,-0.2331047195640977,0.1211719559078016,0.1753461454099039,4.0,6.0,-2.0,0.9247083775185578,0.977730646871686,0.5461293743372216,-50.0,407.0,357.0,4,2,2,0.8660254037844387,-0.4999999999999998,997.0
2014-05-01,993.0,943.0,949.0,961.0,939.0,1061.0,1518.0,871.0,919.0,513.0,961.5714285714286,1029.2,1228.1166666666666,16.0816369696905,109.81304687131984,216.969035646537,50.0,32.0,54.0,-68.0,0.0530222693531283,0.0332986472424556,0.0575079872204473,-0.0640904806786051,31.428571428571445,-36.200000000000045,-235.11666666666656,-0.035172949863972,-0.1914448953003921,0.1066974804424017,0.1766680980198979,-1.0,-3.0,-2.0,0.877139979859013,0.9254783484390736,0.5166163141993958,-48.0,406.0,358.0,5,2,3,0.4999999999999999,-0.8660254037844387,987.0
2014-05-02,1017.0,993.0,943.0,949.0,956.0,1029.0,1570.0,871.0,915.0,514.0,970.2857142857144,1016.4,1226.9666666666667,26.01739344958617,93.62658192046746,217.91585739446435,24.0,68.0,61.0,-12.0,0.0241691842900302,0.071654373024236,0.0638075313807531,-0.0116618075801748,46.71428571428555,0.6000000000000227,-209.9666666666667,0.0005903187721369,-0.1711266266402238,0.0921158814644504,0.1776053606953171,0.0,-4.0,1.0,0.856440511307768,0.8997050147492626,0.5054080629301868,-44.0,401.0,357.0,5,2,4,0.4999999999999999,-0.8660254037844387,982.0
2014-05-05,1017.0,1017.0,993.0,943.0,962.0,1002.0,1621.0,865.0,915.0,510.0,978.1428571428572,1005.5,1225.7166666666667,30.937725468246843,78.2677590407944,218.9159804518274,0.0,74.0,55.0,15.0,0.0,0.0784729586426298,0.0571725571725572,0.0149700598802395,38.857142857142776,11.5,-208.7166666666667,0.0114370959721531,-0.1702813320098446,0.0778396410152107,0.178602434318829,-6.0,0.0,-4.0,0.8505408062930186,0.8997050147492626,0.5014749262536873,-50.0,405.0,355.0,5,2,0,0.4999999999999999,-0.8660254037844387,1002.0
2014-05-08,1008.0,1022.0,1022.0,1017.0,949.0,936.0,1578.0,869.0,920.0,509.0,1003.1428571428572,983.65,1221.95,28.39852444198048,37.31554635811463,221.85484833292097,-14.0,-9.0,59.0,72.0,-0.0136986301369863,-0.0088495575221239,0.0621707060063223,0.0769230769230768,4.857142857142776,24.350000000000023,-213.95000000000005,0.0247547399989834,-0.1750889970948075,0.0379357966330652,0.1815580411088186,3.0,3.0,-1.0,0.8621031746031746,0.9126984126984128,0.5049603174603174,-51.0,411.0,360.0,5,2,3,0.4999999999999999,-0.8660254037844387,1022.0
2014-05-09,997.0,1008.0,1022.0,1022.0,943.0,930.0,1496.0,879.0,918.0,508.0,1010.8571428571428,980.45,1220.4833333333331,11.852265204664691,32.80480548886829,223.0631507198116,-11.0,-25.0,54.0,67.0,-0.0109126984126983,-0.0244618395303326,0.0572640509013786,0.0720430107526881,-13.857142857142776,16.549999999999955,-223.48333333333312,0.0168800040797592,-0.1831105163254993,0.0334589275219218,0.1827662407405358,10.0,-2.0,-1.0,0.8816449348044132,0.9207622868605816,0.5095285857572718,-39.0,410.0,371.0,5,2,4,0.4999999999999999,-0.8660254037844387,1010.0
2014-05-12,987.0,997.0,1008.0,1022.0,993.0,939.0,1412.0,898.0,909.0,506.0,1010.0,978.35,1218.65,13.466006584687795,30.81741647022533,224.54238397995084,-10.0,-35.0,-6.0,48.0,-0.0100300902708124,-0.0342465753424657,-0.0060422960725075,0.0511182108626198,-23.0,8.649999999999977,-231.6500000000001,0.0088414166709255,-0.1900873917859927,0.0314993780040121,0.1842550231649372,19.0,-9.0,-2.0,0.9098277608915908,0.9209726443768996,0.5126646403242148,-11.0,403.0,392.0,5,2,0,0.4999999999999999,-0.8660254037844387,988.0
2014-05-13,982.0,987.0,997.0,1008.0,1017.0,956.0,1373.0,910.0,905.0,504.0,1005.0,977.35,1216.5833333333333,16.573070526375812,30.33024372165678,226.16158103106983,-5.0,-26.0,-35.0,26.0,-0.0050658561296859,-0.0257936507936508,-0.0344149459193706,0.0271966527196652,-23.0,4.649999999999977,-234.5833333333333,0.0047577633396428,-0.192821426125077,0.0310331444432974,0.18589896379018,12.0,-4.0,-2.0,0.9266802443991852,0.9215885947046843,0.5132382892057027,5.0,401.0,406.0,5,2,1,0.4999999999999999,-0.8660254037844387,966.0
2014-05-14,1002.0,982.0,987.0,997.0,1017.0,962.0,1362.0,933.0,904.0,502.0,1002.8571428571428,978.0,1214.45,15.710172622065624,30.72972159779944,227.5913245643583,20.0,5.0,-15.0,40.0,0.0203665987780041,0.0050150451354062,-0.0147492625368731,0.0415800415800415,-0.8571428571427759,24.0,-212.45000000000005,0.0245398773006134,-0.174935155831858,0.0314209832288337,0.1874027951454224,23.0,-1.0,-2.0,0.9311377245508982,0.9021956087824352,0.500998003992016,29.0,402.0,431.0,5,2,2,0.4999999999999999,-0.8660254037844387,964.0
2014-05-15,1021.0,1002.0,982.0,987.0,1022.0,967.0,1316.0,969.0,904.0,497.0,1002.7142857142856,980.55,1212.3666666666666,15.510365198054044,32.11570365190867,228.7974432910192,19.0,34.0,-1.0,54.0,0.0189620758483033,0.0344478216818642,-0.0009784735812132,0.0558428128231645,18.285714285714448,40.450000000000045,-191.36666666666656,0.0412523583703024,-0.1578455362789034,0.032752744533077,0.1887196749809072,36.0,0.0,-5.0,0.9490695396669931,0.8854064642507345,0.4867776689520078,65.0,407.0,472.0,5,2,3,0.4999999999999999,-0.8660254037844387,973.0
2014-05-16,1027.0,1021.0,1002.0,982.0,1022.0,961.0,1273.0,1016.0,901.0,490.0,1003.4285714285714,985.1,1210.15,16.621844491249654,31.91749231681716,229.9547357818155,6.0,45.0,5.0,66.0,0.0058765915768854,0.0458248472505091,0.0048923679060666,0.0686784599375649,23.571428571428555,41.89999999999998,-183.1500000000001,0.0425337529184854,-0.1513448746023221,0.0324002561332018,0.1900216797767346,47.0,-3.0,-7.0,0.9892891918208374,0.8773125608568647,0.4771178188899708,115.0,411.0,526.0,5,2,4,0.4999999999999999,-0.8660254037844387,954.0
2014-05-19,1022.0,1027.0,1021.0,1002.0,1008.0,949.0,1235.0,1041.0,899.0,485.0,1005.4285714285714,989.7,1207.7833333333333,18.044917501185875,30.138452445241825,231.16529354092745,-5.0,20.0,14.0,73.0,-0.0048685491723466,0.0199600798403194,0.0138888888888888,0.0769230769230768,16.571428571428555,32.299999999999955,-185.7833333333333,0.0326361523694048,-0.153821739550416,0.0304521091696896,0.1913963267757137,25.0,-2.0,-5.0,1.0185909980430528,0.8796477495107632,0.474559686888454,142.0,414.0,556.0,5,2,0,0.4999999999999999,-0.8660254037844387,940.0
2014-05-20,1010.0,1022.0,1027.0,1021.0,997.0,943.0,1205.0,1054.0,896.0,483.0,1007.2857142857144,993.25,1205.0333333333333,17.698533703209357,27.9546154743798,232.5392597920679,-12.0,-11.0,13.0,67.0,-0.0117416829745596,-0.0107737512242899,0.013039117352056,0.0710498409331918,2.714285714285552,16.75,-195.0333333333333,0.0168638308582934,-0.161848911510055,0.0281445914667805,0.1929733007043245,13.0,-3.0,-2.0,1.0435643564356436,0.8871287128712871,0.4782178217821782,158.0,413.0,571.0,5,2,1,0.4999999999999999,-0.8660254037844387,934.0
2014-05-21,988.0,1010.0,1022.0,1027.0,987.0,993.0,1186.0,1061.0,891.0,482.0,1007.4285714285714,994.85,1201.9333333333334,17.51054104317137,26.592984828896416,234.19388365466136,-22.0,-39.0,1.0,-5.0,-0.0217821782178218,-0.0379746835443037,0.0010131712259371,-0.0050352467270896,-19.428571428571445,-6.850000000000023,-213.9333333333334,-0.006885460119616,-0.1779910144766765,0.0267306476643679,0.1948476485007443,7.0,-5.0,-1.0,1.0738866396761133,0.9018218623481782,0.4878542510121457,170.0,409.0,579.0,5,2,2,0.4999999999999999,-0.8660254037844387,934.0
2014-05-22,966.0,988.0,1010.0,1022.0,982.0,1017.0,1098.0,1056.0,884.0,480.0,1005.1428571428572,995.05,1198.0833333333333,21.881716656036907,26.346826434364864,236.1667962473296,-22.0,-56.0,-16.0,-51.0,-0.0222672064777328,-0.0547945205479452,-0.0162932790224032,-0.0501474926253687,-39.14285714285722,-29.049999999999955,-232.0833333333333,-0.0291945128385507,-0.1937121791750712,0.0264778919997636,0.1971205087965469,-5.0,-7.0,-2.0,1.093167701863354,0.9151138716356108,0.4968944099378882,172.0,404.0,576.0,5,2,3,0.4999999999999999,-0.8660254037844387,948.0
2014-05-23,964.0,966.0,988.0,1010.0,1002.0,1017.0,1061.0,1028.0,872.0,480.0,999.7142857142856,994.9,1193.7833333333333,26.92405545066277,26.522879894524813,238.06508807089364,-2.0,-46.0,-38.0,-53.0,-0.0020703933747412,-0.0455445544554455,-0.0379241516966067,-0.0521140609636184,-35.71428571428555,-30.899999999999977,-229.7833333333333,-0.0310583978289275,-0.1924832814441481,0.0266588399784147,0.1994206833212841,-28.0,-12.0,0.0,1.066390041493776,0.9045643153526972,0.4979253112033195,156.0,392.0,548.0,5,2,4,0.4999999999999999,-0.8660254037844387,959.0
2014-05-27,973.0,964.0,966.0,988.0,1021.0,1022.0,1029.0,1001.0,866.0,480.0,992.8571428571428,995.5,1189.1666666666667,26.71097509417892,25.842641220815885,239.63709615399213,9.0,-15.0,-48.0,-49.0,0.0093360995850622,-0.0151821862348178,-0.0470127326150832,-0.047945205479452,-19.857142857142776,-22.5,-216.1666666666668,-0.0226017076845806,-0.1817799579537491,0.0259594587853499,0.2015168292815631,-27.0,-6.0,0.0,1.0287769784172662,0.8900308324768756,0.4933196300102775,135.0,386.0,521.0,5,2,1,0.4999999999999999,-0.8660254037844387,977.0
2014-05-28,954.0,973.0,964.0,966.0,1027.0,1022.0,1002.0,971.0,855.0,481.0,982.4285714285714,995.75,1184.1,25.376216836993628,25.389336758908986,241.3646021819502,-19.0,-12.0,-73.0,-68.0,-0.0195272353545734,-0.0124223602484472,-0.0710808179162609,-0.0665362035225048,-28.428571428571445,-41.75,-230.0999999999999,-0.041928194828019,-0.1943248036483404,0.0254977019923765,0.2038380222801707,-30.0,-11.0,1.0,1.0178197064989518,0.8962264150943396,0.5041928721174004,116.0,374.0,490.0,5,2,2,0.4999999999999999,-0.8660254037844387,989.0
2014-05-29,940.0,954.0,973.0,964.0,1022.0,1008.0,989.0,940.0,846.0,481.0,970.7142857142856,995.6,1178.5,22.86711092181507,25.72404159136212,243.0879383324528,-14.0,-24.0,-82.0,-68.0,-0.0146750524109015,-0.0248962655601659,-0.0802348336594912,-0.0674603174603174,-30.714285714285552,-55.60000000000002,-238.5,-0.0558457211731619,-0.2023759015697921,0.0258377275927703,0.2062689336720007,-31.0,-9.0,0.0,1.0,0.9,0.5117021276595745,94.0,365.0,459.0,5,2,3,0.4999999999999999,-0.8660254037844387,999.0
2014-05-30,934.0,940.0,954.0,973.0,1010.0,997.0,970.0,904.0,839.0,484.0,959.8571428571428,992.65,1171.9833333333331,18.78322453189132,29.18773174152398,244.33177580224245,-6.0,-39.0,-76.0,-63.0,-0.0063829787234042,-0.040082219938335,-0.0752475247524752,-0.0631895687061183,-25.857142857142776,-58.64999999999998,-237.98333333333312,-0.0590842693799425,-0.2030603393108546,0.0294038500393129,0.2084771761278537,-36.0,-7.0,3.0,0.9678800856531048,0.8982869379014989,0.5182012847965739,65.0,355.0,420.0,5,2,4,0.4999999999999999,-0.8660254037844387,1004.0
2014-06-02,934.0,934.0,940.0,954.0,988.0,987.0,936.0,872.0,830.0,485.0,952.1428571428572,988.5,1164.3666666666666,16.2114010441882,31.36290131591764,244.5116174611281,0.0,-20.0,-54.0,-53.0,0.0,-0.0209643605870021,-0.0546558704453441,-0.0536980749746707,-18.142857142857224,-54.5,-230.36666666666656,-0.0551340414769853,-0.1978471844493429,0.0317277706787229,0.2099953772818941,-32.0,-9.0,1.0,0.9336188436830836,0.8886509635974305,0.5192719486081371,42.0,345.0,387.0,6,2,0,1.2246467991473532e-16,-1.0,973.0
2014-06-03,948.0,934.0,934.0,940.0,966.0,982.0,930.0,846.0,829.0,485.0,949.5714285714286,985.05,1155.5,15.031712509171545,31.85406691384904,242.50958394483217,14.0,8.0,-18.0,-34.0,0.0149892933618842,0.0085106382978723,-0.0186335403726708,-0.0346232179226069,-1.5714285714285552,-37.04999999999996,-207.5,-0.0376123039439621,-0.1795759411510168,0.0323375127291498,0.2098741531326977,-26.0,-1.0,0.0,0.8924050632911392,0.8744725738396625,0.5116033755274262,17.0,344.0,361.0,6,2,1,1.2246467991473532e-16,-1.0,939.0
2014-06-04,959.0,948.0,934.0,934.0,964.0,1002.0,939.0,816.0,829.0,485.0,948.8571428571428,981.9,1145.7666666666669,14.334440710477669,31.11422081374839,238.37780628885,11.0,25.0,-5.0,-43.0,0.011603375527426,0.0267665952890792,-0.0051867219917012,-0.0429141716566866,10.142857142857224,-22.899999999999977,-186.76666666666688,-0.0233221305631937,-0.1630058476129521,0.0316877694406236,0.2080509175418351,-30.0,0.0,0.0,0.8508863399374348,0.8644421272158499,0.5057351407716372,-13.0,344.0,331.0,6,2,2,1.2246467991473532e-16,-1.0,906.0
2014-06-05,977.0,959.0,948.0,934.0,973.0,1021.0,956.0,786.0,821.0,484.0,949.4285714285714,979.65,1136.0166666666669,15.49039641062764,29.654634855712352,232.9669716655492,18.0,43.0,4.0,-44.0,0.0187695516162669,0.0460385438972161,0.0041109969167523,-0.0430950048971596,27.571428571428555,-2.6499999999999773,-159.01666666666688,-0.0027050477211248,-0.1399774064347649,0.0302706424291454,0.2050735508565448,-30.0,-8.0,-1.0,0.804503582395087,0.8403275332650972,0.4953940634595701,-35.0,337.0,302.0,6,2,3,1.2246467991473532e-16,-1.0,880.0
2014-06-06,989.0,977.0,959.0,948.0,954.0,1027.0,962.0,758.0,811.0,482.0,954.4285714285714,978.7,1126.1666666666667,21.639910219122456,28.995643956043214,226.27470680096883,12.0,41.0,35.0,-38.0,0.0122824974411464,0.0432489451476794,0.0366876310272537,-0.0370009737098344,34.571428571428555,10.299999999999956,-137.16666666666674,0.0105241647082864,-0.1217996152138523,0.0296266925064301,0.2009247063498317,-28.0,-10.0,-2.0,0.7664307381193124,0.8200202224469161,0.487360970677452,-53.0,329.0,276.0,6,2,4,1.2246467991473532e-16,-1.0,858.0
2014-06-09,999.0,989.0,977.0,959.0,940.0,1022.0,967.0,727.0,802.0,481.0,962.8571428571428,978.8,1118.6,26.11148260469758,29.06544339941459,222.72314652952312,10.0,40.0,59.0,-23.0,0.0101112234580384,0.0417101147028153,0.0627659574468084,-0.022504892367906,36.14285714285722,20.200000000000045,-119.59999999999992,0.0206375153248876,-0.1069193634900768,0.0296949769099045,0.1991088383063858,-31.0,-9.0,-1.0,0.7277277277277278,0.8028028028028028,0.4814814814814814,-75.0,321.0,246.0,6,2,0,1.2246467991473532e-16,-1.0,867.0
2014-06-10,1004.0,999.0,989.0,977.0,934.0,1010.0,961.0,713.0,797.0,478.0,972.8571428571428,979.65,1110.8666666666666,26.61721605431366,29.56220026004668,218.3992197995476,5.0,27.0,70.0,-6.0,0.005005005005005,0.0276356192425792,0.0749464668094217,-0.0059405940594059,31.142857142857224,24.350000000000023,-106.86666666666656,0.0248558158526004,-0.0962011642561362,0.0301762877150479,0.1966025503806766,-14.0,-5.0,-3.0,0.7101593625498008,0.7938247011952191,0.4760956175298805,-84.0,319.0,235.0,6,2,1,1.2246467991473532e-16,-1.0,902.0
2014-06-11,973.0,1004.0,999.0,989.0,934.0,988.0,949.0,699.0,787.0,475.0,978.4285714285714,979.2,1102.4666666666667,20.508999186328584,29.593029051207782,213.7206688502471,-31.0,-16.0,39.0,-15.0,-0.0308764940239043,-0.0161779575328614,0.0417558886509636,-0.0151821862348178,-5.428571428571445,-6.2000000000000455,-129.4666666666667,-0.0063316993464052,-0.1174336336699522,0.0302216391454327,0.193856807930925,-14.0,-10.0,-3.0,0.7183967112024666,0.8088386433710175,0.4881808838643371,-88.0,312.0,224.0,6,2,2,1.2246467991473532e-16,-1.0,904.0
2014-06-12,939.0,973.0,1004.0,999.0,948.0,966.0,943.0,678.0,774.0,469.0,977.1428571428572,976.05,1093.4333333333334,22.879602061268,30.38087175223272,208.84885189501264,-34.0,-60.0,-9.0,-27.0,-0.0349434737923947,-0.06006006006006,-0.009493670886076,-0.0279503105590062,-38.14285714285722,-37.04999999999996,-154.4333333333334,-0.0379591209466727,-0.1412370819742097,0.031126347781602,0.1910028215971215,-21.0,-13.0,-6.0,0.7220447284345048,0.8242811501597445,0.4994675186368477,-96.0,305.0,209.0,6,2,3,1.2246467991473532e-16,-1.0,886.0
2014-06-13,906.0,939.0,973.0,1004.0,959.0,964.0,993.0,635.0,760.0,465.0,969.5714285714286,970.3,1083.2333333333331,35.28860601230319,32.2508261828781,202.61363136726803,-33.0,-98.0,-53.0,-58.0,-0.0351437699680511,-0.097609561752988,-0.0552659019812304,-0.0601659751037344,-63.57142857142856,-64.29999999999995,-177.23333333333312,-0.0662681644852107,-0.1636151029325782,0.0332379946231867,0.1870452331297671,-43.0,-14.0,-4.0,0.7008830022075055,0.8388520971302428,0.5132450331125827,-125.0,295.0,170.0,6,2,4,1.2246467991473532e-16,-1.0,867.0
2014-06-16,880.0,906.0,939.0,973.0,977.0,973.0,1017.0,582.0,748.0,459.0,955.7142857142856,962.95,1071.7333333333331,48.46893948957463,35.259153346915994,193.91207746121145,-26.0,-93.0,-97.0,-93.0,-0.0286975717439293,-0.0955806783144912,-0.0992835209825998,-0.0955806783144912,-75.71428571428555,-82.95000000000005,-191.73333333333312,-0.0861415442130952,-0.1789002239363024,0.0366157675340526,0.1809331402039171,-53.0,-12.0,-6.0,0.6613636363636364,0.85,0.5215909090909091,-166.0,289.0,123.0,6,2,0,1.2246467991473532e-16,-1.0,846.0
2014-06-17,858.0,880.0,906.0,939.0,989.0,954.0,1017.0,542.0,740.0,450.0,937.0,954.75,1059.0166666666669,57.85614343645304,39.605787721709135,181.92925535717063,-22.0,-81.0,-131.0,-96.0,-0.025,-0.0862619808306709,-0.1324570273003033,-0.10062893081761,-79.0,-96.75,-201.01666666666688,-0.1013354281225451,-0.1898144505122678,0.0414828884228427,0.1717907386007497,-40.0,-8.0,-9.0,0.6317016317016317,0.8624708624708625,0.5244755244755245,-198.0,290.0,92.0,6,2,1,1.2246467991473532e-16,-1.0,824.0
2014-06-18,867.0,858.0,880.0,906.0,999.0,940.0,1022.0,514.0,724.0,446.0,918.1428571428572,947.6,1046.8166666666666,55.753710105090136,41.94532782468399,169.20326675403908,9.0,-39.0,-132.0,-73.0,0.0104895104895104,-0.043046357615894,-0.1321321321321321,-0.0776595744680851,-51.14285714285722,-80.60000000000002,-179.8166666666666,-0.0850569860700717,-0.1717747456574694,0.0442648035296369,0.1616360076619966,-28.0,-16.0,-4.0,0.5928489042675894,0.8350634371395617,0.5144175317185697,-210.0,278.0,68.0,6,2,2,1.2246467991473532e-16,-1.0,831.0
2014-06-19,902.0,867.0,858.0,880.0,1004.0,934.0,1022.0,492.0,715.0,443.0,903.5714285714286,943.3,1035.15,40.93432603116116,41.99385920025348,153.69635759833656,35.0,22.0,-102.0,-32.0,0.0403690888119954,0.0249999999999999,-0.1015936254980079,-0.0342612419700214,-1.5714285714285552,-41.29999999999996,-133.1500000000001,-0.0437824658115127,-0.1286287011544221,0.044518031591491,0.1484773777697305,-22.0,-9.0,-3.0,0.5454545454545454,0.7926829268292683,0.4911308203991131,-223.0,272.0,49.0,6,2,3,1.2246467991473532e-16,-1.0,850.0
